filename,width,height,class,xmin,ymin,xmax,ymax
Image_989.jpg,854,480,Face,115,126,377,392
Image_989.jpg,854,480,Face,133,146,413,430
Image_989.jpg,854,480,Face,101,116,386,404
Image_989.jpg,854,480,Face,68,80,381,397
Image_989.jpg,854,480,Face,84,101,462,479
Image_989.jpg,854,480,Face,19,35,438,459
Image_989.jpg,854,480,Face,631,649,413,433
Image_989.jpg,854,480,Face,738,763,452,479
Image_989.jpg,854,480,Face,186,201,427,445
Image_989.jpg,854,480,Face,835,843,349,359
Image_989.jpg,854,480,Face,72,82,360,372
Image_989.jpg,854,480,Face,339,351,379,392
Image_989.jpg,854,480,Face,175,184,362,372
Image_989.jpg,854,480,Face,502,523,431,456
Image_989.jpg,854,480,Face,118,134,445,465
Image_989.jpg,854,480,Face,148,157,356,368
Image_989.jpg,854,480,Face,565,576,376,389
Image_989.jpg,854,480,Face,802,809,347,355
Image_751.jpg,854,480,Face,407,421,266,284
Image_751.jpg,854,480,Face,703,716,297,314
Image_751.jpg,854,480,Face,101,114,264,278
Image_751.jpg,854,480,Face,282,298,287,307
Image_751.jpg,854,480,Face,428,440,259,273
Image_751.jpg,854,480,Face,233,261,375,405
Image_751.jpg,854,480,Face,129,147,277,297
Image_751.jpg,854,480,Face,463,480,300,320
Image_751.jpg,854,480,Face,82,94,256,268
Image_751.jpg,854,480,Face,588,609,334,359
Image_751.jpg,854,480,Face,611,623,267,283
Image_751.jpg,854,480,Face,333,345,262,274
Image_751.jpg,854,480,Face,286,297,255,267
Image_751.jpg,854,480,Face,179,200,308,331
Image_751.jpg,854,480,Face,821,831,275,288
Image_751.jpg,854,480,Face,174,185,258,269
Image_751.jpg,854,480,Face,76,86,237,250
Image_751.jpg,854,480,Face,596,603,252,261
Image_751.jpg,854,480,Face,247,259,261,276
Image_751.jpg,854,480,Face,510,522,293,308
Image_751.jpg,854,480,Face,268,276,227,237
Image_751.jpg,854,480,Face,144,154,236,248
Image_751.jpg,854,480,Face,66,75,235,245
Image_751.jpg,854,480,Face,456,466,249,262
Image_751.jpg,854,480,Face,628,636,248,258
Image_584.jpg,854,480,Face,265,281,295,314
Image_584.jpg,854,480,Face,148,165,278,296
Image_584.jpg,854,480,Face,784,806,282,308
Image_584.jpg,854,480,Face,629,644,268,286
Image_584.jpg,854,480,Face,665,682,266,284
Image_584.jpg,854,480,Face,427,450,283,309
Image_584.jpg,854,480,Face,561,579,268,288
Image_584.jpg,854,480,Face,503,510,265,274
Image_584.jpg,854,480,Face,734,745,286,300
Image_584.jpg,854,480,Face,729,737,260,269
Image_1129.jpg,854,480,Face,71,85,370,385
Image_1129.jpg,854,480,Face,162,175,386,403
Image_1129.jpg,854,480,Face,34,46,358,374
Image_1129.jpg,854,480,Face,374,395,446,471
Image_1129.jpg,854,480,Face,34,46,382,398
Image_1129.jpg,854,480,Face,596,617,442,467
Image_1129.jpg,854,480,Face,770,795,423,451
Image_1129.jpg,854,480,Face,711,724,360,374
Image_1129.jpg,854,480,Face,468,481,358,374
Image_1129.jpg,854,480,Face,137,146,371,384
Image_1115.jpg,854,480,Face,181,193,383,400
Image_1115.jpg,854,480,Face,80,92,370,385
Image_1115.jpg,854,480,Face,364,382,435,455
Image_1115.jpg,854,480,Face,53,65,361,376
Image_1115.jpg,854,480,Face,56,68,380,397
Image_1115.jpg,854,480,Face,727,751,411,438
Image_1115.jpg,854,480,Face,820,835,390,406
Image_1115.jpg,854,480,Face,568,585,432,452
Image_1115.jpg,854,480,Face,120,127,359,369
Image_1115.jpg,854,480,Face,460,473,355,370
Image_1115.jpg,854,480,Face,150,158,373,383
Image_1115.jpg,854,480,Face,697,708,356,369
Image_1115.jpg,854,480,Face,335,347,366,379
Image_1115.jpg,854,480,Face,197,206,346,356
Image_1115.jpg,854,480,Face,91,101,351,365
Image_1101.jpg,854,480,Face,99,110,368,382
Image_1101.jpg,854,480,Face,556,573,418,438
Image_1101.jpg,854,480,Face,365,383,419,439
Image_1101.jpg,854,480,Face,191,203,381,396
Image_1101.jpg,854,480,Face,704,722,403,423
Image_1101.jpg,854,480,Face,75,86,359,373
Image_1101.jpg,854,480,Face,77,88,384,397
Image_1101.jpg,854,480,Face,162,171,370,380
Image_1101.jpg,854,480,Face,815,838,397,422
Image_1101.jpg,854,480,Face,463,475,351,365
Image_1101.jpg,854,480,Face,343,354,361,375
Image_235.jpg,854,480,Face,762,784,298,323
Image_235.jpg,854,480,Face,245,261,311,331
Image_235.jpg,854,480,Face,127,145,295,313
Image_235.jpg,854,480,Face,609,624,284,302
Image_235.jpg,854,480,Face,409,431,299,325
Image_235.jpg,854,480,Face,541,558,284,303
Image_235.jpg,854,480,Face,487,495,281,291
Image_235.jpg,854,480,Face,819,836,280,301
Image_235.jpg,854,480,Face,647,663,282,300
Image_235.jpg,854,480,Face,718,727,303,314
Image_235.jpg,854,480,Face,54,70,303,322
Image_235.jpg,854,480,Face,314,330,278,296
Image_209.jpg,854,480,Face,258,274,311,330
Image_209.jpg,854,480,Face,773,795,302,327
Image_209.jpg,854,480,Face,620,635,286,304
Image_209.jpg,854,480,Face,140,157,293,311
Image_209.jpg,854,480,Face,551,568,285,304
Image_209.jpg,854,480,Face,420,442,300,325
Image_209.jpg,854,480,Face,658,674,284,301
Image_209.jpg,854,480,Face,326,341,279,297
Image_209.jpg,854,480,Face,67,83,301,319
Image_209.jpg,854,480,Face,696,711,293,311
Image_209.jpg,854,480,Face,832,849,284,304
Image_209.jpg,854,480,Face,498,505,282,292
Image_1049.jpg,854,480,Face,14,32,388,409
Image_1049.jpg,854,480,Face,344,357,389,405
Image_1049.jpg,854,480,Face,77,96,442,468
Image_1049.jpg,854,480,Face,30,41,360,375
Image_1049.jpg,854,480,Face,114,124,353,367
Image_1049.jpg,854,480,Face,762,780,406,426
Image_1049.jpg,854,480,Face,179,186,357,367
Image_1049.jpg,854,480,Face,206,216,365,378
Image_1049.jpg,854,480,Face,530,540,342,354
Image_12.jpg,854,480,Face,759,781,260,286
Image_12.jpg,854,480,Face,608,623,249,267
Image_12.jpg,854,480,Face,539,556,250,270
Image_12.jpg,854,480,Face,244,260,285,303
Image_12.jpg,854,480,Face,124,141,269,287
Image_12.jpg,854,480,Face,813,831,242,262
Image_12.jpg,854,480,Face,405,426,268,293
Image_12.jpg,854,480,Face,707,715,238,248
Image_12.jpg,854,480,Face,53,70,278,297
Image_1075.jpg,854,480,Face,355,370,403,420
Image_1075.jpg,854,480,Face,649,665,391,409
Image_1075.jpg,854,480,Face,104,115,360,374
Image_1075.jpg,854,480,Face,0,14,366,382
Image_1075.jpg,854,480,Face,199,211,372,387
Image_1075.jpg,854,480,Face,126,133,344,354
Image_1075.jpg,854,480,Face,152,159,351,360
Image_355.jpg,854,480,Face,129,146,289,308
Image_355.jpg,854,480,Face,611,626,275,292
Image_355.jpg,854,480,Face,762,784,286,312
Image_355.jpg,854,480,Face,249,266,306,325
Image_355.jpg,854,480,Face,411,433,292,317
Image_355.jpg,854,480,Face,820,836,269,290
Image_355.jpg,854,480,Face,547,563,275,295
Image_355.jpg,854,480,Face,529,536,279,288
Image_355.jpg,854,480,Face,648,664,273,289
Image_355.jpg,854,480,Face,708,716,280,289
Image_355.jpg,854,480,Face,490,496,272,281
Image_355.jpg,854,480,Face,315,331,271,289
Image_355.jpg,854,480,Face,717,727,292,305
Image_355.jpg,854,480,Face,711,718,265,274
Image_427.jpg,854,480,Face,135,152,283,302
Image_427.jpg,854,480,Face,253,270,299,317
Image_427.jpg,854,480,Face,764,786,278,303
Image_427.jpg,854,480,Face,615,631,266,284
Image_427.jpg,854,480,Face,413,435,284,309
Image_427.jpg,854,480,Face,548,565,267,286
Image_427.jpg,854,480,Face,826,842,260,281
Image_427.jpg,854,480,Face,493,500,264,274
Image_427.jpg,854,480,Face,318,334,265,282
Image_427.jpg,854,480,Face,652,668,264,281
Image_427.jpg,854,480,Face,691,704,272,290
Image_427.jpg,854,480,Face,63,79,293,311
Image_369.jpg,854,480,Face,251,267,304,322
Image_369.jpg,854,480,Face,613,629,272,290
Image_369.jpg,854,480,Face,132,149,287,306
Image_369.jpg,854,480,Face,765,786,285,310
Image_369.jpg,854,480,Face,491,498,269,279
Image_369.jpg,854,480,Face,823,839,267,288
Image_369.jpg,854,480,Face,548,564,274,293
Image_369.jpg,854,480,Face,413,434,291,315
Image_369.jpg,854,480,Face,712,719,263,272
Image_369.jpg,854,480,Face,34,41,282,292
Image_369.jpg,854,480,Face,61,76,297,314
Image_369.jpg,854,480,Face,317,332,269,287
Image_1539.jpg,854,480,Face,138,149,340,354
Image_1539.jpg,854,480,Face,70,83,380,397
Image_1539.jpg,854,480,Face,49,66,390,412
Image_1539.jpg,854,480,Face,454,465,321,335
Image_1539.jpg,854,480,Face,604,616,350,364
Image_1539.jpg,854,480,Face,677,704,384,414
Image_1539.jpg,854,480,Face,767,779,343,358
Image_1539.jpg,854,480,Face,352,364,334,348
Image_1539.jpg,854,480,Face,100,117,403,422
Image_1539.jpg,854,480,Face,782,793,331,344
Image_1539.jpg,854,480,Face,495,506,337,350
Image_1539.jpg,854,480,Face,698,712,349,366
Image_1539.jpg,854,480,Face,38,49,358,371
Image_1539.jpg,854,480,Face,94,103,345,358
Image_1539.jpg,854,480,Face,411,437,412,439
Image_1539.jpg,854,480,Face,190,198,328,338
Image_1539.jpg,854,480,Face,7,22,400,417
Image_1263.jpg,854,480,Face,169,182,399,416
Image_1263.jpg,854,480,Face,0,13,425,441
Image_1263.jpg,854,480,Face,32,45,448,465
Image_1263.jpg,854,480,Face,384,398,425,441
Image_1263.jpg,854,480,Face,665,686,425,450
Image_1263.jpg,854,480,Face,418,440,447,472
Image_1263.jpg,854,480,Face,125,136,378,390
Image_1263.jpg,854,480,Face,99,110,396,411
Image_1263.jpg,854,480,Face,369,385,382,399
Image_1263.jpg,854,480,Face,793,805,387,401
Image_1263.jpg,854,480,Face,796,802,345,353
Image_1277.jpg,854,480,Face,160,175,408,426
Image_1277.jpg,854,480,Face,2,17,456,475
Image_1277.jpg,854,480,Face,112,123,383,396
Image_1277.jpg,854,480,Face,394,409,430,447
Image_1277.jpg,854,480,Face,90,101,400,414
Image_1277.jpg,854,480,Face,832,839,348,358
Image_1277.jpg,854,480,Face,711,735,434,461
Image_1277.jpg,854,480,Face,80,90,398,410
Image_1277.jpg,854,480,Face,827,839,390,404
Image_1277.jpg,854,480,Face,790,797,355,363
Image_1277.jpg,854,480,Face,752,763,371,383
Image_157.jpg,854,480,Face,263,279,312,330
Image_157.jpg,854,480,Face,777,800,303,329
Image_157.jpg,854,480,Face,625,640,287,305
Image_157.jpg,854,480,Face,502,510,283,293
Image_157.jpg,854,480,Face,144,162,292,311
Image_157.jpg,854,480,Face,555,572,288,308
Image_157.jpg,854,480,Face,425,447,301,326
Image_157.jpg,854,480,Face,664,679,286,303
Image_157.jpg,854,480,Face,74,89,300,318
Image_157.jpg,854,480,Face,329,345,278,295
Image_157.jpg,854,480,Face,836,853,284,309
Image_157.jpg,854,480,Face,734,742,307,318
Image_143.jpg,854,480,Face,262,278,310,329
Image_143.jpg,854,480,Face,776,799,300,326
Image_143.jpg,854,480,Face,144,162,290,310
Image_143.jpg,854,480,Face,625,640,285,303
Image_143.jpg,854,480,Face,501,509,281,291
Image_143.jpg,854,480,Face,555,572,286,304
Image_143.jpg,854,480,Face,425,446,300,324
Image_143.jpg,854,480,Face,665,680,283,300
Image_143.jpg,854,480,Face,73,88,299,317
Image_143.jpg,854,480,Face,836,853,280,306
Image_143.jpg,854,480,Face,726,734,276,285
Image_143.jpg,854,480,Face,330,345,278,294
Image_143.jpg,854,480,Face,533,546,284,300
Image_1288.jpg,854,480,Face,143,158,412,432
Image_1288.jpg,854,480,Face,76,88,403,417
Image_1288.jpg,854,480,Face,112,123,387,400
Image_1288.jpg,854,480,Face,195,205,381,395
Image_1288.jpg,854,480,Face,398,414,436,454
Image_1288.jpg,854,480,Face,186,198,398,412
Image_1288.jpg,854,480,Face,746,772,448,476
Image_1288.jpg,854,480,Face,803,809,358,366
Image_1288.jpg,854,480,Face,382,399,389,408
Image_1288.jpg,854,480,Face,829,837,348,356
Image_169.jpg,854,480,Face,262,279,312,330
Image_169.jpg,854,480,Face,625,640,288,306
Image_169.jpg,854,480,Face,778,800,304,330
Image_169.jpg,854,480,Face,144,162,292,311
Image_169.jpg,854,480,Face,425,447,301,326
Image_169.jpg,854,480,Face,555,572,288,308
Image_169.jpg,854,480,Face,329,345,280,296
Image_169.jpg,854,480,Face,664,680,286,304
Image_169.jpg,854,480,Face,726,734,280,290
Image_169.jpg,854,480,Face,502,510,283,293
Image_169.jpg,854,480,Face,733,743,307,320
Image_169.jpg,854,480,Face,835,853,284,310
Image_169.jpg,854,480,Face,74,89,300,317
Image_155.jpg,854,480,Face,262,278,311,330
Image_155.jpg,854,480,Face,777,799,303,329
Image_155.jpg,854,480,Face,625,640,287,305
Image_155.jpg,854,480,Face,502,510,283,293
Image_155.jpg,854,480,Face,144,162,291,311
Image_155.jpg,854,480,Face,425,446,301,326
Image_155.jpg,854,480,Face,554,572,288,308
Image_155.jpg,854,480,Face,664,679,286,303
Image_155.jpg,854,480,Face,329,344,279,296
Image_155.jpg,854,480,Face,74,89,300,317
Image_155.jpg,854,480,Face,836,853,284,309
Image_141.jpg,854,480,Face,777,799,299,326
Image_141.jpg,854,480,Face,262,278,310,329
Image_141.jpg,854,480,Face,144,162,291,310
Image_141.jpg,854,480,Face,625,640,284,302
Image_141.jpg,854,480,Face,502,509,280,290
Image_141.jpg,854,480,Face,555,572,285,304
Image_141.jpg,854,480,Face,424,445,299,324
Image_141.jpg,854,480,Face,330,345,277,294
Image_141.jpg,854,480,Face,73,89,299,316
Image_141.jpg,854,480,Face,665,680,282,300
Image_141.jpg,854,480,Face,835,853,280,307
Image_1261.jpg,854,480,Face,36,49,446,463
Image_1261.jpg,854,480,Face,169,183,397,414
Image_1261.jpg,854,480,Face,3,17,423,439
Image_1261.jpg,854,480,Face,416,438,443,468
Image_1261.jpg,854,480,Face,383,397,422,438
Image_1261.jpg,854,480,Face,126,137,378,390
Image_1261.jpg,854,480,Face,659,680,421,446
Image_1261.jpg,854,480,Face,787,800,385,399
Image_1261.jpg,854,480,Face,366,382,381,397
Image_1261.jpg,854,480,Face,201,209,375,385
Image_1261.jpg,854,480,Face,189,199,391,403
Image_1261.jpg,854,480,Face,100,110,397,410
Image_1261.jpg,854,480,Face,119,127,370,380
Image_1275.jpg,854,480,Face,162,177,406,424
Image_1275.jpg,854,480,Face,5,20,454,474
Image_1275.jpg,854,480,Face,112,123,384,396
Image_1275.jpg,854,480,Face,706,728,433,459
Image_1275.jpg,854,480,Face,394,408,428,445
Image_1275.jpg,854,480,Face,813,820,344,353
Image_1275.jpg,854,480,Face,93,103,398,412
Image_1275.jpg,854,480,Face,828,836,347,357
Image_1275.jpg,854,480,Face,82,90,399,410
Image_1275.jpg,854,480,Face,198,206,379,389
Image_1275.jpg,854,480,Face,748,760,369,382
Image_1275.jpg,854,480,Face,193,203,394,406
Image_196.jpg,854,480,Face,261,277,310,330
Image_196.jpg,854,480,Face,622,638,286,304
Image_196.jpg,854,480,Face,143,160,292,310
Image_196.jpg,854,480,Face,422,445,300,325
Image_196.jpg,854,480,Face,774,797,301,327
Image_196.jpg,854,480,Face,554,570,286,306
Image_196.jpg,854,480,Face,834,853,281,307
Image_196.jpg,854,480,Face,71,86,300,317
Image_196.jpg,854,480,Face,661,676,285,301
Image_196.jpg,854,480,Face,724,731,278,288
Image_419.jpg,854,480,Face,135,152,284,303
Image_419.jpg,854,480,Face,253,270,300,319
Image_419.jpg,854,480,Face,765,787,279,304
Image_419.jpg,854,480,Face,413,435,285,310
Image_419.jpg,854,480,Face,616,631,267,285
Image_419.jpg,854,480,Face,549,565,267,287
Image_419.jpg,854,480,Face,827,843,261,281
Image_419.jpg,854,480,Face,317,332,265,282
Image_419.jpg,854,480,Face,715,722,257,266
Image_419.jpg,854,480,Face,691,704,273,291
Image_419.jpg,854,480,Face,722,732,284,296
Image_419.jpg,854,480,Face,789,802,104,120
Image_357.jpg,854,480,Face,129,147,289,308
Image_357.jpg,854,480,Face,249,266,306,325
Image_357.jpg,854,480,Face,611,627,274,292
Image_357.jpg,854,480,Face,762,784,286,312
Image_357.jpg,854,480,Face,411,433,292,317
Image_357.jpg,854,480,Face,821,837,269,290
Image_357.jpg,854,480,Face,547,563,276,295
Image_357.jpg,854,480,Face,708,716,280,289
Image_357.jpg,854,480,Face,649,665,272,289
Image_357.jpg,854,480,Face,490,497,272,281
Image_357.jpg,854,480,Face,711,718,264,274
Image_357.jpg,854,480,Face,59,74,299,316
Image_357.jpg,854,480,Face,315,331,271,289
Image_425.jpg,854,480,Face,135,152,283,302
Image_425.jpg,854,480,Face,254,270,299,317
Image_425.jpg,854,480,Face,616,631,266,284
Image_425.jpg,854,480,Face,764,787,278,303
Image_425.jpg,854,480,Face,414,435,284,309
Image_425.jpg,854,480,Face,548,565,267,286
Image_425.jpg,854,480,Face,826,843,260,281
Image_425.jpg,854,480,Face,494,501,264,274
Image_425.jpg,854,480,Face,691,704,273,291
Image_425.jpg,854,480,Face,318,334,265,282
Image_425.jpg,854,480,Face,653,668,264,281
Image_425.jpg,854,480,Face,787,802,103,121
Image_343.jpg,854,480,Face,128,145,289,308
Image_343.jpg,854,480,Face,248,264,306,325
Image_343.jpg,854,480,Face,761,784,287,312
Image_343.jpg,854,480,Face,609,626,275,293
Image_343.jpg,854,480,Face,410,432,292,317
Image_343.jpg,854,480,Face,545,561,276,296
Image_343.jpg,854,480,Face,314,330,272,290
Image_343.jpg,854,480,Face,716,726,292,305
Image_343.jpg,854,480,Face,648,663,274,290
Image_343.jpg,854,480,Face,488,495,273,282
Image_1088.jpg,854,480,Face,358,375,410,429
Image_1088.jpg,854,480,Face,202,214,375,391
Image_1088.jpg,854,480,Face,89,99,353,366
Image_1088.jpg,854,480,Face,777,800,389,414
Image_1088.jpg,854,480,Face,673,691,395,415
Image_1088.jpg,854,480,Face,104,115,364,377
Image_1088.jpg,854,480,Face,97,108,380,392
Image_1088.jpg,854,480,Face,173,180,366,375
Image_10.jpg,854,480,Face,760,781,261,287
Image_10.jpg,854,480,Face,609,623,249,267
Image_10.jpg,854,480,Face,540,557,251,270
Image_10.jpg,854,480,Face,244,261,285,303
Image_10.jpg,854,480,Face,125,142,269,288
Image_10.jpg,854,480,Face,405,427,269,293
Image_10.jpg,854,480,Face,814,832,242,263
Image_10.jpg,854,480,Face,708,715,238,248
Image_10.jpg,854,480,Face,582,592,250,263
Image_10.jpg,854,480,Face,487,494,248,258
Image_10.jpg,854,480,Face,313,329,249,268
Image_1077.jpg,854,480,Face,355,371,404,421
Image_1077.jpg,854,480,Face,202,213,373,388
Image_1077.jpg,854,480,Face,0,11,369,384
Image_1077.jpg,854,480,Face,652,668,391,410
Image_1077.jpg,854,480,Face,104,115,360,374
Image_1077.jpg,854,480,Face,174,182,362,372
Image_1077.jpg,854,480,Face,590,603,366,378
Image_1077.jpg,854,480,Face,150,158,351,360
Image_1077.jpg,854,480,Face,334,347,355,369
Image_38.jpg,854,480,Face,238,255,281,300
Image_38.jpg,854,480,Face,601,616,243,262
Image_38.jpg,854,480,Face,479,486,243,253
Image_38.jpg,854,480,Face,120,137,267,286
Image_38.jpg,854,480,Face,752,773,254,280
Image_38.jpg,854,480,Face,399,422,263,289
Image_38.jpg,854,480,Face,640,654,241,258
Image_38.jpg,854,480,Face,305,321,246,263
Image_38.jpg,854,480,Face,46,62,277,295
Image_38.jpg,854,480,Face,806,824,236,256
Image_38.jpg,854,480,Face,534,551,246,266
Image_38.jpg,854,480,Face,675,688,250,266
Image_38.jpg,854,480,Face,707,717,258,271
Image_579.jpg,854,480,Face,147,163,279,297
Image_579.jpg,854,480,Face,263,280,296,314
Image_579.jpg,854,480,Face,782,804,283,308
Image_579.jpg,854,480,Face,627,643,268,286
Image_579.jpg,854,480,Face,425,449,283,309
Image_579.jpg,854,480,Face,664,680,267,284
Image_579.jpg,854,480,Face,560,578,268,288
Image_579.jpg,854,480,Face,727,735,260,270
Image_579.jpg,854,480,Face,74,90,286,304
Image_579.jpg,854,480,Face,733,744,287,301
Image_579.jpg,854,480,Face,836,853,263,287
Image_237.jpg,854,480,Face,244,260,312,330
Image_237.jpg,854,480,Face,127,144,294,313
Image_237.jpg,854,480,Face,761,783,298,323
Image_237.jpg,854,480,Face,607,623,283,302
Image_237.jpg,854,480,Face,408,430,299,324
Image_237.jpg,854,480,Face,540,557,284,303
Image_237.jpg,854,480,Face,817,834,281,301
Image_237.jpg,854,480,Face,645,662,282,300
Image_237.jpg,854,480,Face,486,494,281,290
Image_237.jpg,854,480,Face,58,73,285,302
Image_237.jpg,854,480,Face,684,697,292,308
Image_237.jpg,854,480,Face,53,69,303,322
Image_237.jpg,854,480,Face,717,726,302,314
Image_1117.jpg,854,480,Face,179,191,384,400
Image_1117.jpg,854,480,Face,77,89,371,385
Image_1117.jpg,854,480,Face,364,382,436,457
Image_1117.jpg,854,480,Face,52,64,380,397
Image_1117.jpg,854,480,Face,48,60,361,375
Image_1117.jpg,854,480,Face,729,754,412,439
Image_1117.jpg,854,480,Face,823,838,390,407
Image_1117.jpg,854,480,Face,570,588,432,452
Image_1117.jpg,854,480,Face,460,472,355,369
Image_1117.jpg,854,480,Face,698,709,357,369
Image_1117.jpg,854,480,Face,148,156,373,383
Image_1117.jpg,854,480,Face,334,346,366,379
Image_1103.jpg,854,480,Face,96,107,369,383
Image_1103.jpg,854,480,Face,365,383,423,441
Image_1103.jpg,854,480,Face,189,201,382,397
Image_1103.jpg,854,480,Face,73,84,359,372
Image_1103.jpg,854,480,Face,558,575,421,440
Image_1103.jpg,854,480,Face,160,168,370,380
Image_1103.jpg,854,480,Face,708,727,405,425
Image_1103.jpg,854,480,Face,76,86,382,395
Image_1103.jpg,854,480,Face,820,843,397,423
Image_1103.jpg,854,480,Face,463,475,352,365
Image_586.jpg,854,480,Face,265,281,295,314
Image_586.jpg,854,480,Face,783,805,282,308
Image_586.jpg,854,480,Face,148,165,278,296
Image_586.jpg,854,480,Face,629,644,268,286
Image_586.jpg,854,480,Face,665,682,266,284
Image_586.jpg,854,480,Face,427,450,283,309
Image_586.jpg,854,480,Face,561,579,268,288
Image_586.jpg,854,480,Face,76,91,286,303
Image_586.jpg,854,480,Face,734,745,286,300
Image_586.jpg,854,480,Face,502,510,264,274
Image_747.jpg,854,480,Face,89,102,264,278
Image_747.jpg,854,480,Face,443,459,300,318
Image_747.jpg,854,480,Face,390,404,266,283
Image_747.jpg,854,480,Face,680,694,296,314
Image_747.jpg,854,480,Face,316,328,261,274
Image_747.jpg,854,480,Face,67,79,255,268
Image_747.jpg,854,480,Face,267,283,286,307
Image_747.jpg,854,480,Face,412,424,258,272
Image_747.jpg,854,480,Face,592,604,262,278
Image_747.jpg,854,480,Face,213,240,373,403
Image_747.jpg,854,480,Face,118,136,277,297
Image_747.jpg,854,480,Face,562,582,333,358
Image_747.jpg,854,480,Face,271,282,255,267
Image_747.jpg,854,480,Face,230,243,261,275
Image_747.jpg,854,480,Face,159,179,309,330
Image_747.jpg,854,480,Face,130,141,236,249
Image_747.jpg,854,480,Face,159,169,257,269
Image_747.jpg,854,480,Face,51,61,234,246
Image_747.jpg,854,480,Face,441,451,250,261
Image_747.jpg,854,480,Face,62,72,237,250
Image_747.jpg,854,480,Face,492,502,293,306
Image_747.jpg,854,480,Face,254,262,226,237
Image_747.jpg,854,480,Face,581,589,250,260
Image_753.jpg,854,480,Face,473,490,301,321
Image_753.jpg,854,480,Face,108,121,265,279
Image_753.jpg,854,480,Face,416,430,267,285
Image_753.jpg,854,480,Face,136,154,278,299
Image_753.jpg,854,480,Face,714,728,299,317
Image_753.jpg,854,480,Face,290,306,288,308
Image_753.jpg,854,480,Face,341,353,263,276
Image_753.jpg,854,480,Face,602,623,335,361
Image_753.jpg,854,480,Face,89,101,257,270
Image_753.jpg,854,480,Face,244,271,379,408
Image_753.jpg,854,480,Face,621,633,269,285
Image_753.jpg,854,480,Face,294,305,255,268
Image_753.jpg,854,480,Face,436,448,260,274
Image_753.jpg,854,480,Face,188,209,308,331
Image_753.jpg,854,480,Face,833,843,276,290
Image_753.jpg,854,480,Face,254,268,262,277
Image_753.jpg,854,480,Face,181,192,258,271
Image_753.jpg,854,480,Face,83,93,239,252
Image_753.jpg,854,480,Face,151,161,236,249
Image_753.jpg,854,480,Face,73,82,236,248
Image_753.jpg,854,480,Face,276,284,228,238
Image_753.jpg,854,480,Face,518,531,294,309
Image_753.jpg,854,480,Face,464,474,252,264
Image_753.jpg,854,480,Face,603,610,253,263
Image_753.jpg,854,480,Face,636,643,249,259
Image_1498.jpg,854,480,Face,117,132,377,396
Image_1498.jpg,854,480,Face,166,179,380,396
Image_1498.jpg,854,480,Face,721,731,341,355
Image_1498.jpg,854,480,Face,430,453,435,461
Image_1498.jpg,854,480,Face,818,837,380,400
Image_1498.jpg,854,480,Face,745,755,331,343
Image_1498.jpg,854,480,Face,607,626,372,392
Image_1498.jpg,854,480,Face,573,584,347,359
Image_1498.jpg,854,480,Face,122,130,343,354
Image_1498.jpg,854,480,Face,353,363,332,346
Image_1498.jpg,854,480,Face,0,9,400,414
Image_1498.jpg,854,480,Face,655,668,346,363
Image_1498.jpg,854,480,Face,37,48,347,359
Image_1498.jpg,854,480,Face,162,172,340,352
Image_1498.jpg,854,480,Face,92,102,336,349
Image_1498.jpg,854,480,Face,139,146,352,361
Image_1473.jpg,854,480,Face,134,147,369,384
Image_1473.jpg,854,480,Face,628,639,345,360
Image_1473.jpg,854,480,Face,26,37,392,405
Image_1473.jpg,854,480,Face,130,138,343,353
Image_1473.jpg,854,480,Face,376,394,379,398
Image_1473.jpg,854,480,Face,550,561,344,356
Image_1473.jpg,854,480,Face,571,589,365,384
Image_1473.jpg,854,480,Face,104,112,336,347
Image_1473.jpg,854,480,Face,57,67,345,357
Image_1473.jpg,854,480,Face,825,833,328,338
Image_1473.jpg,854,480,Face,404,426,414,438
Image_1473.jpg,854,480,Face,649,664,346,361
Image_1473.jpg,854,480,Face,173,181,339,350
Image_1473.jpg,854,480,Face,689,698,343,353
Image_1473.jpg,854,480,Face,711,719,333,343
Image_1473.jpg,854,480,Face,183,189,339,348
Image_1473.jpg,854,480,Face,758,774,369,386
Image_1473.jpg,854,480,Face,214,222,328,337
Image_1473.jpg,854,480,Face,432,441,322,334
Image_1473.jpg,854,480,Face,348,358,332,344
Image_1473.jpg,854,480,Face,89,100,378,390
Image_1473.jpg,854,480,Face,184,190,330,338
Image_960.jpg,854,480,Face,481,503,432,461
Image_960.jpg,854,480,Face,104,118,445,462
Image_960.jpg,854,480,Face,57,71,418,437
Image_960.jpg,854,480,Face,107,120,375,391
Image_960.jpg,854,480,Face,579,596,400,418
Image_960.jpg,854,480,Face,151,163,399,414
Image_960.jpg,854,480,Face,0,12,378,394
Image_960.jpg,854,480,Face,658,678,423,449
Image_960.jpg,854,480,Face,8,23,428,445
Image_960.jpg,854,480,Face,808,829,423,448
Image_960.jpg,854,480,Face,464,481,410,431
Image_960.jpg,854,480,Face,144,154,370,383
Image_960.jpg,854,480,Face,149,162,423,440
Image_960.jpg,854,480,Face,841,853,383,403
Image_960.jpg,854,480,Face,802,810,347,357
Image_960.jpg,854,480,Face,197,209,418,432
Image_960.jpg,854,480,Face,182,190,357,367
Image_960.jpg,854,480,Face,83,93,357,370
Image_960.jpg,854,480,Face,340,351,371,383
Image_960.jpg,854,480,Face,160,168,354,364
Image_960.jpg,854,480,Face,827,837,343,356
Image_1315.jpg,854,480,Face,86,99,382,397
Image_1315.jpg,854,480,Face,44,57,401,419
